,Underyling,quarter,payoutChange,divGrowth,payoutAvg,debtEquityAvg,netMarginAvg
2017-12-31,EARN,2017-12-31,174.95861417284334,-0.027165570404981798,214.38875548281501,9.208829876883469,0.37211683253472777
2016-12-31,EARN,2016-12-31,174.95861417284334,-0.027165570404981798,214.38875548281501,9.208829876883469,0.37211683253472777
2015-12-31,EARN,2015-12-31,174.95861417284334,-0.027165570404981798,214.38875548281501,9.208829876883469,0.37211683253472777
2014-12-31,EARN,2014-12-31,174.95861417284334,-0.027165570404981798,214.38875548281501,9.208829876883469,0.37211683253472777
2017-12-31,EC,2017-12-31,-1.0699598370206858,-0.3551001502534034,-0.11664676961665053,1.7486513939176114,0.01378472911696855
2016-12-31,EC,2016-12-31,-1.0699598370206858,-0.3551001502534034,-0.11664676961665053,1.7486513939176114,0.01378472911696855
2015-12-31,EC,2015-12-31,-1.0699598370206858,-0.3551001502534034,-0.11664676961665053,1.7486513939176114,0.01378472911696855
2014-12-31,EC,2014-12-31,-1.0699598370206858,-0.3551001502534034,-0.11664676961665053,1.7486513939176114,0.01378472911696855
2017-12-31,ECA,2017-12-31,-0.9780466147753307,-0.26478379262074814,-0.00484348356813305,1.3976575852779518,-0.47847501189912345
2016-12-31,ECA,2016-12-31,-0.9780466147753307,-0.26478379262074814,-0.00484348356813305,1.3976575852779518,-0.47847501189912345
2015-12-31,ECA,2015-12-31,-0.9780466147753307,-0.26478379262074814,-0.00484348356813305,1.3976575852779518,-0.47847501189912345
2014-12-31,ECA,2014-12-31,-0.9780466147753307,-0.26478379262074814,-0.00484348356813305,1.3976575852779518,-0.47847501189912345
2017-12-31,EIG,2017-12-31,0.20105681649276175,0.25333219412166774,0.0946733078645974,3.4925342639233143,0.12965198829160499
2016-12-31,EIG,2016-12-31,0.20105681649276175,0.25333219412166774,0.0946733078645974,3.4925342639233143,0.12965198829160499
2015-12-31,EIG,2015-12-31,0.20105681649276175,0.25333219412166774,0.0946733078645974,3.4925342639233143,0.12965198829160499
2014-12-31,EIG,2014-12-31,0.20105681649276175,0.25333219412166774,0.0946733078645974,3.4925342639233143,0.12965198829160499
2018-06-30,EL,2018-06-30,0.1574949531142337,0.1603214629692172,0.42042108991138133,1.6294630227440434,0.095204836980611
2017-06-30,EL,2017-06-30,0.1574949531142337,0.1603214629692172,0.42042108991138133,1.6294630227440434,0.095204836980611
2016-06-30,EL,2016-06-30,0.1574949531142337,0.1603214629692172,0.42042108991138133,1.6294630227440434,0.095204836980611
2015-06-30,EL,2015-06-30,0.1574949531142337,0.1603214629692172,0.42042108991138133,1.6294630227440434,0.095204836980611
2017-12-31,ELP,2017-12-31,0.05839742164980214,0.010661434045128204,0.39299351758686485,1.0717143495122379,0.07210314078486806
2016-12-31,ELP,2016-12-31,0.05839742164980214,0.010661434045128204,0.39299351758686485,1.0717143495122379,0.07210314078486806
2015-12-31,ELP,2015-12-31,0.05839742164980214,0.010661434045128204,0.39299351758686485,1.0717143495122379,0.07210314078486806
2014-12-31,ELP,2014-12-31,0.05839742164980214,0.010661434045128204,0.39299351758686485,1.0717143495122379,0.07210314078486806
2017-12-31,ENIA,2017-12-31,0.0265779111008293,-0.5158837444455568,1.0255486882002827,1.3258900281420418,0.0903784374823511
2016-12-31,ENIA,2016-12-31,0.0265779111008293,-0.5158837444455568,1.0255486882002827,1.3258900281420418,0.0903784374823511
2015-12-31,ENIA,2015-12-31,0.0265779111008293,-0.5158837444455568,1.0255486882002827,1.3258900281420418,0.0903784374823511
2014-12-31,ENIA,2014-12-31,0.0265779111008293,-0.5158837444455568,1.0255486882002827,1.3258900281420418,0.0903784374823511
2017-12-31,ENIC,2017-12-31,0.013216165940868607,0.20999996646207061,0.5770644018766101,0.7196758671737928,0.13198556016122054
2016-12-31,ENIC,2016-12-31,0.013216165940868607,0.20999996646207061,0.5770644018766101,0.7196758671737928,0.13198556016122054
2015-12-31,ENIC,2015-12-31,0.013216165940868607,0.20999996646207061,0.5770644018766101,0.7196758671737928,0.13198556016122054
2014-12-31,ENIC,2014-12-31,0.013216165940868607,0.20999996646207061,0.5770644018766101,0.7196758671737928,0.13198556016122054
2017-12-31,ENLC,2017-12-31,-1.6015145330456402,0.20601049982084932,0.004227779593912333,2.3492825491347933,-0.05026510456121389
2016-12-31,ENLC,2016-12-31,-1.6015145330456402,0.20601049982084932,0.004227779593912333,2.3492825491347933,-0.05026510456121389
2015-12-31,ENLC,2015-12-31,-1.6015145330456402,0.20601049982084932,0.004227779593912333,2.3492825491347933,-0.05026510456121389
2014-12-31,ENLC,2014-12-31,-1.6015145330456402,0.20601049982084932,0.004227779593912333,2.3492825491347933,-0.05026510456121389
2017-12-31,ENLK,2017-12-31,-2.1065795267650897,0.3554914118133632,1.3150811622216472,1.310136203093048,-0.14858604402541606
2016-12-31,ENLK,2016-12-31,-2.1065795267650897,0.3554914118133632,1.3150811622216472,1.310136203093048,-0.14858604402541606
2015-12-31,ENLK,2015-12-31,-2.1065795267650897,0.3554914118133632,1.3150811622216472,1.310136203093048,-0.14858604402541606
2014-12-31,ENLK,2014-12-31,-2.1065795267650897,0.3554914118133632,1.3150811622216472,1.310136203093048,-0.14858604402541606
2017-12-31,EOCC,2017-12-31,0.06835943608640709,0.11057328124835197,0.6235930319513967,1.063394524250219,0.2683190896911449
2016-12-31,EOCC,2016-12-31,0.06835943608640709,0.11057328124835197,0.6235930319513967,1.063394524250219,0.2683190896911449
2015-12-31,EOCC,2015-12-31,0.06835943608640709,0.11057328124835197,0.6235930319513967,1.063394524250219,0.2683190896911449
2014-12-31,EOCC,2014-12-31,0.06835943608640709,0.11057328124835197,0.6235930319513967,1.063394524250219,0.2683190896911449
2017-12-31,EQGP,2017-12-31,-0.14879306081759333,0.02330557880108819,0.7188123277727235,-1.1517724010209058,0.3201496888243806
2016-12-31,EQGP,2016-12-31,-0.14879306081759333,0.02330557880108819,0.7188123277727235,-1.1517724010209058,0.3201496888243806
2015-12-31,EQGP,2015-12-31,-0.14879306081759333,0.02330557880108819,0.7188123277727235,-1.1517724010209058,0.3201496888243806
2014-12-31,EQGP,2014-12-31,-0.14879306081759333,0.02330557880108819,0.7188123277727235,-1.1517724010209058,0.3201496888243806
2017-12-31,EQM,2017-12-31,0.0832277509587352,0.39675673295314406,0.6110221809296262,0.5729737113224597,0.5271626649180629
2016-12-31,EQM,2016-12-31,0.0832277509587352,0.39675673295314406,0.6110221809296262,0.5729737113224597,0.5271626649180629
2015-12-31,EQM,2015-12-31,0.0832277509587352,0.39675673295314406,0.6110221809296262,0.5729737113224597,0.5271626649180629
2014-12-31,EQM,2014-12-31,0.0832277509587352,0.39675673295314406,0.6110221809296262,0.5729737113224597,0.5271626649180629
2017-12-31,EQNR,2017-12-31,-0.905026984961166,-0.34266622812530995,-0.28780478991816233,1.8301491193366637,-0.02611512237583291
2016-12-31,EQNR,2016-12-31,-0.905026984961166,-0.34266622812530995,-0.28780478991816233,1.8301491193366637,-0.02611512237583291
2015-12-31,EQNR,2015-12-31,-0.905026984961166,-0.34266622812530995,-0.28780478991816233,1.8301491193366637,-0.02611512237583291
2014-12-31,EQNR,2014-12-31,-0.905026984961166,-0.34266622812530995,-0.28780478991816233,1.8301491193366637,-0.02611512237583291
2017-12-31,ERJ,2017-12-31,0.37204805130712787,0.024894726938859597,0.38091101823542156,2.001325783143277,0.027245819136218884
2016-12-31,ERJ,2016-12-31,0.37204805130712787,0.024894726938859597,0.38091101823542156,2.001325783143277,0.027245819136218884
2015-12-31,ERJ,2015-12-31,0.37204805130712787,0.024894726938859597,0.38091101823542156,2.001325783143277,0.027245819136218884
2014-12-31,ERJ,2014-12-31,0.37204805130712787,0.024894726938859597,0.38091101823542156,2.001325783143277,0.027245819136218884
2017-12-31,ETN,2017-12-31,0.02065440691278886,0.05756729762451818,0.5289929010068781,0.9881700894024625,0.1128397984310648
2016-12-31,ETN,2016-12-31,0.02065440691278886,0.05756729762451818,0.5289929010068781,0.9881700894024625,0.1128397984310648
2015-12-31,ETN,2015-12-31,0.02065440691278886,0.05756729762451818,0.5289929010068781,0.9881700894024625,0.1128397984310648
2014-12-31,ETN,2014-12-31,0.02065440691278886,0.05756729762451818,0.5289929010068781,0.9881700894024625,0.1128397984310648
2017-12-31,EVR,2017-12-31,0.2659222772526623,0.13475329209838036,0.6687607753179149,1.548858703330061,0.06214923295542298
2016-12-31,EVR,2016-12-31,0.2659222772526623,0.13475329209838036,0.6687607753179149,1.548858703330061,0.06214923295542298
2015-12-31,EVR,2015-12-31,0.2659222772526623,0.13475329209838036,0.6687607753179149,1.548858703330061,0.06214923295542298
2014-12-31,EVR,2014-12-31,0.2659222772526623,0.13475329209838036,0.6687607753179149,1.548858703330061,0.06214923295542298
2017-12-31,F,2017-12-31,-0.19504884674447473,0.07364755295247775,0.38500140671823085,6.796080342705423,0.0426882814818296
2016-12-31,F,2016-12-31,-0.19504884674447473,0.07364755295247775,0.38500140671823085,6.796080342705423,0.0426882814818296
2015-12-31,F,2015-12-31,-0.19504884674447473,0.07364755295247775,0.38500140671823085,6.796080342705423,0.0426882814818296
2014-12-31,F,2014-12-31,-0.19504884674447473,0.07364755295247775,0.38500140671823085,6.796080342705423,0.0426882814818296
2017-12-31,FBC,2017-12-31,-0.7563661262861795,0.0,0.6392960248723074,10.087816246752368,0.16424799284022315
2016-12-31,FBC,2016-12-31,-0.7563661262861795,0.0,0.6392960248723074,10.087816246752368,0.16424799284022315
2015-12-31,FBC,2015-12-31,-0.7563661262861795,0.0,0.6392960248723074,10.087816246752368,0.16424799284022315
2014-12-31,FBC,2014-12-31,-0.7563661262861795,0.0,0.6392960248723074,10.087816246752368,0.16424799284022315
2017-12-31,FBR,2017-12-31,-0.18356605497529666,-0.18953548537646436,2.2752659413352156,1.4840940734115575,0.09950245100349044
2016-12-31,FBR,2016-12-31,-0.18356605497529666,-0.18953548537646436,2.2752659413352156,1.4840940734115575,0.09950245100349044
2015-12-31,FBR,2015-12-31,-0.18356605497529666,-0.18953548537646436,2.2752659413352156,1.4840940734115575,0.09950245100349044
2014-12-31,FBR,2014-12-31,-0.18356605497529666,-0.18953548537646436,2.2752659413352156,1.4840940734115575,0.09950245100349044
2017-12-31,FCX,2017-12-31,-1.2286185585826657,-0.759647613834806,-0.013463147357940042,4.070415389980003,-0.3356720112823736
2016-12-31,FCX,2016-12-31,-1.2286185585826657,-0.759647613834806,-0.013463147357940042,4.070415389980003,-0.3356720112823736
2015-12-31,FCX,2015-12-31,-1.2286185585826657,-0.759647613834806,-0.013463147357940042,4.070415389980003,-0.3356720112823736
2014-12-31,FCX,2014-12-31,-1.2286185585826657,-0.759647613834806,-0.013463147357940042,4.070415389980003,-0.3356720112823736
2017-12-31,FFG,2017-12-31,-0.06556962163229312,0.08279153201536145,0.3227373445656489,6.799741550744414,0.1896293924990852
2016-12-31,FFG,2016-12-31,-0.06556962163229312,0.08279153201536145,0.3227373445656489,6.799741550744414,0.1896293924990852
2015-12-31,FFG,2015-12-31,-0.06556962163229312,0.08279153201536145,0.3227373445656489,6.799741550744414,0.1896293924990852
2014-12-31,FFG,2014-12-31,-0.06556962163229312,0.08279153201536145,0.3227373445656489,6.799741550744414,0.1896293924990852
2017-12-31,FHN,2017-12-31,0.6807525318916626,0.17234414700763087,0.5091972341176242,10.14672076706326,0.1257398504011674
2016-12-31,FHN,2016-12-31,0.6807525318916626,0.17234414700763087,0.5091972341176242,10.14672076706326,0.1257398504011674
2015-12-31,FHN,2015-12-31,0.6807525318916626,0.17234414700763087,0.5091972341176242,10.14672076706326,0.1257398504011674
2014-12-31,FHN,2014-12-31,0.6807525318916626,0.17234414700763087,0.5091972341176242,10.14672076706326,0.1257398504011674
2017-12-31,FLR,2017-12-31,0.3601666529082599,-0.021870584029504037,0.4464621886609567,1.7208723696250434,0.015786289312280388
2016-12-31,FLR,2016-12-31,0.3601666529082599,-0.021870584029504037,0.4464621886609567,1.7208723696250434,0.015786289312280388
2015-12-31,FLR,2015-12-31,0.3601666529082599,-0.021870584029504037,0.4464621886609567,1.7208723696250434,0.015786289312280388
2014-12-31,FLR,2014-12-31,0.3601666529082599,-0.021870584029504037,0.4464621886609567,1.7208723696250434,0.015786289312280388
2017-12-31,FMS,2017-12-31,-0.0856791493504195,-0.01947044188303611,0.23612019696708955,1.353607675632129,0.06659554853111443
2016-12-31,FMS,2016-12-31,-0.0856791493504195,-0.01947044188303611,0.23612019696708955,1.353607675632129,0.06659554853111443
2015-12-31,FMS,2015-12-31,-0.0856791493504195,-0.01947044188303611,0.23612019696708955,1.353607675632129,0.06659554853111443
2014-12-31,FMS,2014-12-31,-0.0856791493504195,-0.01947044188303611,0.23612019696708955,1.353607675632129,0.06659554853111443
2017-12-31,FMX,2017-12-31,-0.12062459267127883,0.2089534557090341,0.36815082115153347,1.0507819692942948,0.06725542128402408
2016-12-31,FMX,2016-12-31,-0.12062459267127883,0.2089534557090341,0.36815082115153347,1.0507819692942948,0.06725542128402408
2015-12-31,FMX,2015-12-31,-0.12062459267127883,0.2089534557090341,0.36815082115153347,1.0507819692942948,0.06725542128402408
2014-12-31,FMX,2014-12-31,-0.12062459267127883,0.2089534557090341,0.36815082115153347,1.0507819692942948,0.06725542128402408
2017-12-31,FNF,2017-12-31,0.020108754939302125,0.11109579834872003,0.38190676687136355,1.135428679726653,0.08978379092079014
2016-12-31,FNF,2016-12-31,0.020108754939302125,0.11109579834872003,0.38190676687136355,1.135428679726653,0.08978379092079014
2015-12-31,FNF,2015-12-31,0.020108754939302125,0.11109579834872003,0.38190676687136355,1.135428679726653,0.08978379092079014
2014-12-31,FNF,2014-12-31,0.020108754939302125,0.11109579834872003,0.38190676687136355,1.135428679726653,0.08978379092079014
2017-12-31,FNV,2017-12-31,0.8070657036961242,0.11924434122685297,1.812591312182316,0.0657932246121518,0.18187980158386785
2016-12-31,FNV,2016-12-31,0.8070657036961242,0.11924434122685297,1.812591312182316,0.0657932246121518,0.18187980158386785
2015-12-31,FNV,2015-12-31,0.8070657036961242,0.11924434122685297,1.812591312182316,0.0657932246121518,0.18187980158386785
2014-12-31,FNV,2014-12-31,0.8070657036961242,0.11924434122685297,1.812591312182316,0.0657932246121518,0.18187980158386785
2017-12-31,FRC,2017-12-31,-0.043594650902476884,0.12163488387985666,0.2587072273514896,11.50366561992727,0.30010374048643434
2016-12-31,FRC,2016-12-31,-0.043594650902476884,0.12163488387985666,0.2587072273514896,11.50366561992727,0.30010374048643434
2015-12-31,FRC,2015-12-31,-0.043594650902476884,0.12163488387985666,0.2587072273514896,11.50366561992727,0.30010374048643434
2014-12-31,FRC,2014-12-31,-0.043594650902476884,0.12163488387985666,0.2587072273514896,11.50366561992727,0.30010374048643434
2017-12-31,FRO,2017-12-31,1.1390646200919676,0.8529483266511845,0.48751239970136706,1.2035708738068793,0.028798513225735123
2016-12-31,FRO,2016-12-31,1.1390646200919676,0.8529483266511845,0.48751239970136706,1.2035708738068793,0.028798513225735123
2015-12-31,FRO,2015-12-31,1.1390646200919676,0.8529483266511845,0.48751239970136706,1.2035708738068793,0.028798513225735123
2014-12-31,FRO,2014-12-31,1.1390646200919676,0.8529483266511845,0.48751239970136706,1.2035708738068793,0.028798513225735123
2017-12-31,FSB,2017-12-31,-0.6724619608767298,-0.385,0.0035193326236905432,10.859009085953309,0.26905878703711505
2016-12-31,FSB,2016-12-31,-0.6724619608767298,-0.385,0.0035193326236905432,10.859009085953309,0.26905878703711505
2015-12-31,FSB,2015-12-31,-0.6724619608767298,-0.385,0.0035193326236905432,10.859009085953309,0.26905878703711505
2014-12-31,FSB,2014-12-31,-0.6724619608767298,-0.385,0.0035193326236905432,10.859009085953309,0.26905878703711505
2017-12-31,FTI,2017-12-31,4.473226711473265,-0.2829500745125305,2.5575094877668136,1.9392607979116605,0.01717729638101009
2016-12-31,FTI,2016-12-31,4.473226711473265,-0.2829500745125305,2.5575094877668136,1.9392607979116605,0.01717729638101009
2015-12-31,FTI,2015-12-31,4.473226711473265,-0.2829500745125305,2.5575094877668136,1.9392607979116605,0.01717729638101009
2014-12-31,FTI,2014-12-31,4.473226711473265,-0.2829500745125305,2.5575094877668136,1.9392607979116605,0.01717729638101009
2017-12-31,G,2017-12-31,-0.09504915930528786,0.0,0.18174185876696713,1.2667230560737897,0.09949447977809939
2016-12-31,G,2016-12-31,-0.09504915930528786,0.0,0.18174185876696713,1.2667230560737897,0.09949447977809939
2015-12-31,G,2015-12-31,-0.09504915930528786,0.0,0.18174185876696713,1.2667230560737897,0.09949447977809939
2014-12-31,G,2014-12-31,-0.09504915930528786,0.0,0.18174185876696713,1.2667230560737897,0.09949447977809939
2017-12-31,GCAP,2017-12-31,-1.1029328602499506,0.11224014766335692,0.07265441281633782,3.8370308992295388,0.024687466163113885
2016-12-31,GCAP,2016-12-31,-1.1029328602499506,0.11224014766335692,0.07265441281633782,3.8370308992295388,0.024687466163113885
2015-12-31,GCAP,2015-12-31,-1.1029328602499506,0.11224014766335692,0.07265441281633782,3.8370308992295388,0.024687466163113885
2014-12-31,GCAP,2014-12-31,-1.1029328602499506,0.11224014766335692,0.07265441281633782,3.8370308992295388,0.024687466163113885
2017-12-31,GG,2017-12-31,-3.058566547204949,-0.44682195293146787,0.20132795368078815,0.5997011531592032,-0.2372628478542589
2016-12-31,GG,2016-12-31,-3.058566547204949,-0.44682195293146787,0.20132795368078815,0.5997011531592032,-0.2372628478542589
2015-12-31,GG,2015-12-31,-3.058566547204949,-0.44682195293146787,0.20132795368078815,0.5997011531592032,-0.2372628478542589
2014-12-31,GG,2014-12-31,-3.058566547204949,-0.44682195293146787,0.20132795368078815,0.5997011531592032,-0.2372628478542589
2017-12-29,GGG,2017-12-29,2.283047663050413,0.06660342967402381,0.7750296239498325,1.0876760910709036,0.156827169273942
2016-12-30,GGG,2016-12-30,2.283047663050413,0.06660342967402381,0.7750296239498325,1.0876760910709036,0.156827169273942
2015-12-25,GGG,2015-12-25,2.283047663050413,0.06660342967402381,0.7750296239498325,1.0876760910709036,0.156827169273942
2014-12-26,GGG,2014-12-26,2.283047663050413,0.06660342967402381,0.7750296239498325,1.0876760910709036,0.156827169273942
