,payoutRatio,debtEquityRatio,netMargin,roic,dividendsPaid,Underyling
61,0.154557463672391,2.8635423074772106,0.03595914812762251,0.2360492981855529,351000000,AET
62,0.14602510460251045,2.3166190889909397,0.039683198565427465,0.2061748681138113,349000000,AET
63,0.15727584517393434,2.6825500945962744,0.03518783511197697,0.17707916252276457,321000000,AET
64,0.14357080799304953,4.578380356126514,0.21111518708730742,0.03761243544580868,661000000,AFL
65,0.24746145167356148,5.338199394590372,0.11749370332729442,0.040011257989540965,658000000,AFL
66,0.25898144492696407,5.6781115879828326,0.12109188258915767,0.0,656000000,AFL
67,0.22161978990172823,5.527879217310732,0.1305174701459531,0.0,654000000,AFL
68,-0.5474090613346938,9.59932084182574,-0.05850313443485012,-0.05627457249003571,190985000,AFSI
69,0.37975746132471666,8.129438347457898,0.07529906748730178,0.0,156075000,AFSI
70,0.2593403667587446,6.409125142775557,0.0975026024923353,0.09024582716567615,116886000,AFSI
71,0.1643980946882217,6.707215230682433,0.1033306279309389,0.10106807188712044,68337000,AFSI
72,-0.29528541994909707,0.646013871107279,-0.25880293839040946,-0.022000680214267494,1218200000,AGN
73,0.018592971536190845,0.7407181847522557,1.0276447092089551,-0.04887681628077437,278400000,AGN
